Date,Agent Name,Split/Skill,ACD Calls,Avg ACD Time,Avg ACW Time,ACD Time,ACW Time,Agent Ring Time,Other Time,AUX Time,Avail Time,Staffed Time,Assists,Trans Out,Held Calls,Avg Hold Time,TOTAL_I_ACDHOLD
2014-10-13,duyckl,YSB Managed Accounts,1,280,174,280,174,9,21760,7140,2818,32181,0,0,1,212,212
2014-10-13,duyckl,YSB Outbound,0,0,0,0,0,0,22223,7140,2818,32181,0,0,0,0,0
2014-10-13,duyckl,YSB MerchantSolution,9,795,45.88888931,7155,413,56,14599,7140,2818,32181,0,0,8,285.125,2281
2014-10-13,duyckl,375,8,822,69.875,6576,559,43,15045,7140,2818,32181,0,0,6,782.333313,4601
2014-10-13,mattbarr,YSB MDAS,0,0,0,0,0,0,749,30961,686,32396,0,0,0,0,0
2014-10-13,mattbarr,YSB Managed Accounts,1,231,495,231,495,7,16,30961,686,32396,0,0,0,0,0
2014-10-13,nfisher,AlexRutkin Test Skil,0,0,0,0,0,0,0,86400,0,86400,0,0,0,0,0
2014-10-13,perales,503,1,1795,62,1795,62,14,1046,6375,23100,32392,0,0,0,0,0
2014-10-13,perales,YSB Outbound,0,0,0,0,0,0,2917,6375,23100,32392,0,0,0,0,0
2014-10-13,perales,YSB MerchantSolution,1,734,212,734,212,7,93,226,0,1272,0,0,1,319,319
2014-10-13,dupuis,YSM Tier 3 Small Biz,0,0,0,0,0,0,0,1769,0,1769,0,0,0,0,0
2014-10-13,dupuis,YSB Managed Accounts,0,0,0,0,0,0,19563,9141,1600,30304,0,0,0,0,0
2014-10-13,dupuis,YSB T3 Billing,0,0,0,0,0,0,0,1769,0,1769,0,0,0,0,0
2014-10-13,dupuis,YSB Outbound,0,0,0,0,0,0,19563,9141,1600,30304,0,0,0,0,0
2014-10-13,dupuis,375,5,1167.400024,281.3999939,5837,1407,25,12294,9141,1600,30304,0,0,2,724,1448
2014-10-13,dupuis,YSB Cancel Save,1,4580,264,4580,264,3,14716,9141,1600,30304,0,0,0,0,0
2014-10-13,dupuis,YSB MerchantSolution,5,878,399,4390,1995,30,13148,9141,1600,30304,0,1,2,438.5,877
2014-10-13,tqualls,YSB MDAS,0,0,0,0,0,0,0,26317,0,26317,0,0,0,0,0
2014-10-13,tqualls,YSB Managed Accounts,0,0,0,0,0,0,0,26317,0,26317,0,0,0,0,0
2014-10-13,johnsona,YSB Web Hosting Tech,1,1364,6,1364,6,4,2166,1556,0,5096,0,0,0,0,0
2014-10-13,johnsona,YSB Managed Accounts,0,0,0,0,0,0,11010,21156,0,32166,0,0,0,0,0
2014-10-13,johnsona,YSB Outbound,0,0,0,0,0,0,11010,21156,0,32166,0,0,0,0,0
2014-10-13,johnsona,375,4,951.75,168.5,3807,674,26,6503,21156,0,32166,0,0,3,394.6666565,1184
2014-10-13,johnsona,YSB Cancel Save,1,214,1654,214,1654,3,9139,21156,0,32166,0,0,0,0,0
2014-10-13,johnsona,YSB MerchantSolution,3,521.666687,197.6666718,1565,593,22,8830,21156,0,32166,0,0,3,345.3333435,1004
2014-10-13,imsmith,YSB MDAS,0,0,0,0,0,0,0,11379,0,11379,0,0,0,0,0
2014-10-13,imsmith,YSB Managed Accounts,0,0,0,0,0,0,0,11379,0,11379,0,0,0,0,0
2014-10-13,nebenfuh,YSB MDAS,0,0,0,0,0,0,0,32554,0,32554,0,0,0,0,0
2014-10-13,nebenfuh,YSB Managed Accounts,0,0,0,0,0,0,0,32554,0,32554,0,0,0,0,0
2014-10-13,smjoshua,YSB MDAS,0,0,0,0,0,0,0,32787,0,32787,0,0,0,0,0
2014-10-13,smjoshua,YSB Managed Accounts,0,0,0,0,0,0,0,32787,0,32787,0,0,0,0,0
2014-10-13,falvey,YSB MDAS,0,0,0,0,0,0,3261,26073,3044,32378,0,0,0,0,0
2014-10-13,falvey,YSB Managed Accounts,3,791.666687,172.3333282,2375,517,30,339,26073,3044,32378,0,0,2,169.5,339
2014-10-13,dandort,YSB MDAS,0,0,0,0,0,0,788,25090,4769,30647,0,0,0,0,0
2014-10-13,dandort,YSB Managed Accounts,1,145,636,145,636,7,0,25090,4769,30647,0,0,0,0,0
2014-10-13,larryr,YSB MDAS,0,0,0,0,0,0,5718,14941,11759,32418,0,0,0,0,0
2014-10-13,larryr,YSB Managed Accounts,8,517.375,89.875,4139,719,124,736,14941,11759,32418,0,0,2,368,736
2014-10-13,fairchil,YSB T3 Billing,5,228.3999939,0,1142,0,31,18,11637,19714,32542,0,0,0,0,0
2014-10-13,dfisk,YSM Tier 3 Small Biz,0,0,0,0,0,0,0,50458,0,50458,0,0,0,0,0
2014-10-13,wilde,NCTechSuppMajor,0,0,0,0,0,0,0,86400,0,86400,0,0,0,0,0
2014-10-13,wilde,NCBillPayments,0,0,0,0,0,0,0,86400,0,86400,0,0,0,0,0
2014-10-13,wilde,NCBillingInvoic,0,0,0,0,0,0,0,86400,0,86400,0,0,0,0,0
2014-10-13,wilde,NCTechSuppMinor,0,0,0,0,0,0,0,86400,0,86400,0,0,0,0,0
2014-10-13,wilde,NCAdPlatSupport,0,0,0,0,0,0,0,86400,0,86400,0,0,0,0,0
2014-10-13,mcgeel,NCTechSuppMajor,0,0,0,0,0,0,0,86400,0,86400,0,0,0,0,0
2014-10-13,mcgeel,NCBillPayments,0,0,0,0,0,0,0,86400,0,86400,0,0,0,0,0
2014-10-13,mcgeel,NCBillingInvoic,0,0,0,0,0,0,0,86400,0,86400,0,0,0,0,0
2014-10-13,mcgeel,NCTechSuppMinor,0,0,0,0,0,0,0,86400,0,86400,0,0,0,0,0
2014-10-13,mcgeel,NCAdPlatSupport,0,0,0,0,0,0,0,86400,0,86400,0,0,0,0,0
2014-10-13,colpron,NCTechSuppMajor,0,0,0,0,0,0,0,86400,0,86400,0,0,0,0,0
2014-10-13,colpron,NCBillPayments,0,0,0,0,0,0,0,86400,0,86400,0,0,0,0,0
2014-10-13,colpron,NCBillingInvoic,0,0,0,0,0,0,0,86400,0,86400,0,0,0,0,0
2014-10-13,colpron,NCTechSuppMinor,0,0,0,0,0,0,0,86400,0,86400,0,0,0,0,0
2014-10-13,colpron,NCAdPlatSupport,0,0,0,0,0,0,0,86400,0,86400,0,0,0,0,0
2014-10-13,hugh,YSB T3 Billing,6,316.3333435,0,1898,0,31,6997,19970,12681,41577,0,0,2,284.5,569
2014-10-13,hugh,YSM Tier 3 Small Biz,24,207.2083282,45.66666794,4973,1096,179,2678,19970,12681,41577,0,0,2,90,180
2014-10-13,kalong,YSB Cancel Save,0,0,0,0,0,0,10853,22118,1,32972,0,0,0,0,0
2014-10-13,kalong,YSB Managed Accounts,0,0,0,0,0,0,10853,22118,1,32972,0,0,0,0,0
2014-10-13,kalong,YSB Outbound,0,0,0,0,0,0,10853,22118,1,32972,0,0,0,0,0
2014-10-13,kalong,YSB MerchantSolution,5,780.4000244,260,3902,1300,47,5604,22118,1,32972,0,0,3,401.6666565,1205
2014-10-13,kalong,375,4,905.75,169,3623,676,38,6516,22118,1,32972,0,1,5,316.7999878,1532
2014-10-13,jillm,YSB Cancel Save,1,1192,415,1192,415,3,17327,10404,2925,32266,0,0,0,0,0
2014-10-13,jillm,YSB Managed Accounts,1,470,132,470,132,14,18321,10404,2925,32266,0,0,1,148,148
2014-10-13,jillm,YSB Outbound,0,0,0,0,0,0,18937,10404,2925,32266,0,0,0,0,0
2014-10-13,jillm,375,3,2536.666748,366,7610,1098,33,10196,10404,2925,32266,0,0,2,284.5,569
2014-10-13,jillm,YSB Billing,0,0,0,0,0,0,18937,10404,2925,32266,0,0,0,0,0
2014-10-13,jillm,YSB MerchantSolution,6,877,199.3333282,5262,1754,75,11846,10404,2925,32266,0,0,4,268,1027
2014-10-13,eckenrod,YSB Cancel Save,0,0,0,0,0,0,19311,3905,1218,24434,0,0,0,0,0
2014-10-13,eckenrod,YSB Managed Accounts,1,3606,1732,3606,1732,4,13969,3905,1218,24434,0,0,1,900,900
2014-10-13,eckenrod,YSB Outbound,0,0,0,0,0,0,19311,3905,1218,24434,0,0,0,0,0
2014-10-13,eckenrod,YSB MerchantSolution,4,945,261.5,3780,1046,42,14443,3905,1218,24434,0,0,1,269,269
2014-10-13,eckenrod,375,4,1608.25,382,6433,1528,34,11316,3905,1218,24434,0,0,2,573,1146
2014-10-13,jcorco,YSB T3 Billing,2,128,0,256,0,19,1622,36610,1605,40112,0,0,0,0,0
2014-10-13,jcorco,YSM Tier 3 Small Biz,13,119.7692337,0,1557,0,65,275,36610,1605,40112,0,0,0,0,0
2014-10-13,bariarol,YSB T3 Billing,2,351.5,0,703,0,16,8352,12740,9158,30969,0,0,0,0,0
2014-10-13,bariarol,YSM Tier 3 Small Biz,26,308.384613,0,8018,0,230,823,12740,9158,30969,0,0,1,103,103
2014-10-13,byowell,YSB T3 Billing,4,240.5,0,962,0,22,4509,49527,5830,60850,0,0,0,0,0
2014-10-13,byowell,YSB Outbound,0,0,0,0,0,0,5493,49527,5830,60850,0,0,0,0,0
2014-10-13,byowell,YSM Tier 3 Small Biz,20,207.1499939,2.599999905,4143,52,97,1201,49527,5830,60850,0,0,2,108.5,217
2014-10-13,dangmarj,NCTechSuppMajor,0,0,0,0,0,0,0,86400,0,86400,0,0,0,0,0
2014-10-13,dangmarj,NCBillPayments,0,0,0,0,0,0,0,86400,0,86400,0,0,0,0,0
2014-10-13,dangmarj,NCBillingInvoic,0,0,0,0,0,0,0,86400,0,86400,0,0,0,0,0
2014-10-13,dangmarj,NCTechSuppMinor,0,0,0,0,0,0,0,86400,0,86400,0,0,0,0,0
2014-10-13,dangmarj,NCAdPlatSupport,0,0,0,0,0,0,0,86400,0,86400,0,0,0,0,0
2014-10-14,168502,YSM MerchSolu Ambush,0,,,0,0,0,0,31196,0,31196,0,0,0,,0
2014-10-14,raghavsa,YSB Cancel Save,0,,,0,0,0,4353,19291,8581,32225,0,0,0,,0
2014-10-14,raghavsa,YSB Managed Accounts,0,,,0,0,0,4353,19291,8581,32225,0,0,0,,0
2014-10-14,raghavsa,YSB Outbound,0,,,0,0,0,4353,19291,8581,32225,0,0,0,,0
2014-10-14,raghavsa,YSB MerchantSolution,1,2841,322,0,91,0,4262,19291,8581,32225,0,0,1,792,0
2014-10-14,raghavsa,375,2,1580,149,3160,298,16,879,19291,8581,32225,0,0,1,787,787
2014-10-14,dainva,YSB Cancel Save,0,,,0,0,0,1717,28210,1605,31532,0,0,0,,0
2014-10-14,dainva,YSB Managed Accounts,1,196,125,196,125,3,1393,28210,1605,31532,0,0,0,,0
2014-10-14,dainva,YSB Outbound,0,,,0,0,0,1717,28210,1605,31532,0,0,0,,0
2014-10-14,dainva,YSB MerchantSolution,1,977,56,977,56,6,678,28210,1605,31532,0,0,1,353,353
2014-10-14,dainva,375,0,,,0,0,0,1717,28210,1605,31532,0,0,0,,0
2014-10-14,azmathm,YSB Cancel Save,0,,,0,0,0,999,26005,6030,33034,0,0,0,,0
2014-10-14,azmathm,YSB Managed Accounts,0,,,0,0,0,999,26005,6030,33034,0,0,0,,0
2014-10-14,azmathm,YSB Outbound,0,,,0,0,0,999,26005,6030,33034,0,0,0,,0
2014-10-14,azmathm,YSB MerchantSolution,1,610,295,610,295,5,89,26005,6030,33034,0,0,1,89,89
2014-10-14,azmathm,375,0,,,0,0,0,999,26005,6030,33034,0,0,0,,0
2014-10-14,ramzay,YSB T3 Billing,4,123.5,0,494,0,30,1579,19304,11825,33232,0,0,0,,0
2014-10-14,ramzay,YSM Tier 3 Small Biz,10,151.3000031,0,1513,0,66,524,19304,11825,33232,0,0,0,,0
2014-10-14,dilipd,YSB T3 Billing,0,,,0,0,0,1499,31103,9160,41762,0,0,0,,0
2014-10-14,dilipd,YSM Tier 3 Small Biz,5,183.1999969,0,1486,0,11,2,31103,9160,41762,0,0,0,,0
2014-10-14,bhuvanes,YSB Cancel Save,0,,,0,0,0,11158,11059,10493,32710,0,0,0,,0
2014-10-14,bhuvanes,VHT MS Tech,0,,,0,0,0,11158,11059,10493,32710,0,0,0,,0
2014-10-14,bhuvanes,YSB Outbound,0,,,0,0,0,11158,11059,10493,32710,0,0,0,,0
2014-10-14,bhuvanes,YSB MerchantSolution,4,1268.75,165,5075,660,42,5381,11059,10493,32710,0,0,3,238,714
2014-10-14,bhuvanes,375,5,519.2000122,277.3999939,2596,1387,48,7127,11059,10493,32710,0,1,2,174,348
2014-10-14,sushimd,YSB Cancel Save,0,,,0,0,0,16002,12508,3098,31608,0,0,0,,0
2014-10-14,sushimd,YSB Managed Accounts,4,1335.75,225.25,5343,901,38,9720,12508,3098,31608,0,0,2,213,426
2014-10-14,sushimd,YSB Outbound,0,,,0,0,0,16002,12508,3098,31608,0,0,0,,0
2014-10-14,sushimd,375,1,602,261,602,261,20,15119,12508,3098,31608,0,0,0,,0
2014-10-14,sushimd,503,0,,,0,0,0,16002,12508,3098,31608,0,0,0,,0
2014-10-14,sushimd,YSB MerchantSolution,8,657.125,269.125,5257,2153,70,8522,12508,3098,31608,0,0,4,261.5,1046
2014-10-14,yamuna,YSB T3 Billing,2,420,122,840,244,3,2706,26154,3003,32950,0,0,0,,0
2014-10-14,yamuna,YSM Tier 3 Small Biz,13,203.1538391,0.384615391,2641,5,45,1102,26154,3003,32950,0,0,0,,0
2014-10-14,bharath1,YSB Cancel Save,1,695,119,695,119,9,16880,10701,3867,32271,0,0,0,,0
2014-10-14,bharath1,YSB Managed Accounts,3,908.333313,225,2725,675,13,14290,10701,3867,32271,0,0,2,394.5,757
2014-10-14,bharath1,YSB Outbound,0,,,0,0,0,17703,10701,3867,32271,0,0,0,,0
2014-10-14,bharath1,375,5,632.7999878,211.8000031,3164,1059,31,13449,10701,3867,32271,0,0,2,345.5,691
2014-10-14,bharath1,503,0,,,0,0,0,17703,10701,3867,32271,0,0,0,,0
2014-10-14,bharath1,YSB MerchantSolution,7,992.1428833,177.1428528,6945,1240,46,9472,10701,3867,32271,0,0,4,388.75,1555
2014-10-14,ashishk1,YSB Cancel Save,0,,,0,0,0,19133,11463,2781,33377,0,0,0,,0
2014-10-14,ashishk1,YSB Managed Accounts,2,1461,267,2922,534,4,15673,11463,2781,33377,0,0,2,340,680
2014-10-14,ashishk1,YSB Outbound,0,,,0,0,0,19133,11463,2781,33377,0,0,0,,0
2014-10-14,ashishk1,375,4,883.25,221,3533,884,22,14694,11463,2781,33377,0,0,3,308,924
2014-10-14,ashishk1,503,0,,,0,0,0,19133,11463,2781,33377,0,0,0,,0
2014-10-14,ashishk1,YSB MerchantSolution,8,808.875,169.625,6471,1357,76,11229,11463,2781,33377,0,1,6,353.8333435,2123
2014-10-14,maryjert,YSB Cancel Save,0,,,0,0,0,3373,11375,18260,33008,0,0,0,,0
2014-10-14,maryjert,YSB Managed Accounts,1,351,301,351,301,8,2713,11375,18260,33008,0,0,2,288,540
2014-10-14,maryjert,YSB Outbound,0,,,0,0,0,3373,11375,18260,33008,0,0,0,,0
2014-10-14,maryjert,YSB MerchantSolution,1,368,129,368,129,10,2866,11375,18260,33008,0,0,0,,0
2014-10-14,maryjert,375,5,364,90.40000153,1408,524,45,1396,11375,18260,33008,0,0,2,157.5,286
2014-10-14,arunya,YSB Cancel Save,0,,,0,0,0,12582,17232,3417,33231,0,0,0,,0
2014-10-14,arunya,YSB Managed Accounts,6,203.1666718,111.3333359,1219,668,26,10669,17232,3417,33231,0,0,1,345,345
2014-10-14,arunya,YSB Outbound,0,,,0,0,0,12582,17232,3417,33231,0,0,0,,0
2014-10-14,arunya,375,3,643,121,1929,363,18,10272,17232,3417,33231,0,0,3,458.6666565,1376
2014-10-14,arunya,503,1,1364,123,1364,123,7,11088,17232,3417,33231,0,0,0,,0
2014-10-14,arunya,YSB MerchantSolution,6,635.5,92,3813,552,37,8180,17232,3417,33231,0,0,4,474.5,1898
2014-10-14,ancilava,YSB Managed Accounts,0,,,0,0,0,0,44418,8860,53278,0,0,0,,0
2014-10-14,ancilava,YSB Outbound,0,,,0,0,0,0,44418,8860,53278,0,0,0,,0
2014-10-14,ancilava,503,0,,,0,0,0,0,44418,8860,53278,0,0,0,,0
2014-10-14,haritas,YSB Cancel Save,1,598,4,598,4,12,1799,22396,5496,30305,0,0,1,491,491
2014-10-14,haritas,YSB Managed Accounts,0,,,0,0,0,2413,22396,5496,30305,0,0,0,,0
2014-10-14,haritas,YSB Outbound,0,,,0,0,0,2413,22396,5496,30305,0,0,0,,0
2014-10-14,haritas,YSB MerchantSolution,0,,,0,0,0,2413,22396,5496,30305,0,0,0,,0
2014-10-14,haritas,375,2,378.5,373,757,746,35,875,22396,5496,30305,0,0,0,,0
2014-10-14,sanjanak,YSB Cancel Save,0,,,0,0,0,6209,13921,13026,33156,0,0,0,,0
2014-10-14,sanjanak,YSB Managed Accounts,0,,,0,0,0,6209,13921,13026,33156,0,0,0,,0
2014-10-14,sanjanak,YSB Outbound,0,,,0,0,0,6209,13921,13026,33156,0,0,0,,0
2014-10-14,sanjanak,YSB MerchantSolution,4,635.5,134.5,2542,538,47,3082,13921,13026,33156,0,0,2,856.5,1713
2014-10-14,sanjanak,375,2,365.5,79.5,731,159,28,5291,13921,13026,33156,0,0,1,451,451
2014-10-14,sunilrd,YSB Cancel Save,0,,,0,0,0,2010,29698,228,31936,0,0,0,,0
2014-10-14,sunilrd,YSB Managed Accounts,0,,,0,0,0,2010,29698,228,31936,0,0,0,,0
2014-10-14,sunilrd,YSB Outbound,0,,,0,0,0,2010,29698,228,31936,0,0,0,,0
2014-10-14,sunilrd,YSB MerchantSolution,2,575,199,1150,398,11,451,29698,228,31936,0,0,0,,0
2014-10-14,sunilrd,375,1,267,180,267,180,4,1559,29698,228,31936,0,0,0,,0
2014-10-14,eshanan,YSB T3 Billing,0,,,0,0,0,2969,20393,18824,42186,0,0,0,,0
2014-10-14,eshanan,YSM Tier 3 Small Biz,10,292.1000061,0,2921,0,47,1,20393,18824,42186,0,0,0,,0
2014-10-14,arifha,YSB Cancel Save,0,,,0,0,0,3684,13666,15800,33150,0,0,0,,0
2014-10-14,arifha,YSB Managed Accounts,0,,,0,0,0,3684,13666,15800,33150,0,0,0,,0
2014-10-14,arifha,YSB Outbound,0,,,0,0,0,3684,13666,15800,33150,0,0,0,,0
2014-10-14,arifha,YSB MerchantSolution,5,616.7999878,25.20000076,3084,126,46,428,13666,15800,33150,0,0,1,345,345
2014-10-14,arifha,375,1,16,57,16,57,10,3601,13666,15800,33150,0,0,0,,0
2014-10-14,thahasee,YSB Cancel Save,0,,,0,0,0,8475,23477,744,32696,0,0,0,,0
2014-10-14,thahasee,YSB Managed Accounts,0,,,0,0,0,8475,23477,744,32696,0,0,0,,0
2014-10-14,thahasee,YSB Outbound,0,,,0,0,0,8475,23477,744,32696,0,0,0,,0
2014-10-14,thahasee,375,4,1533.5,276.25,6134,1105,35,1201,23477,744,32696,0,0,2,255,510
2014-10-14,thahasee,503,0,,,0,0,0,8475,23477,744,32696,0,0,0,,0
2014-10-14,thahasee,YSB MerchantSolution,1,579,317,579,317,10,7569,23477,744,32696,0,0,0,,0
2014-10-14,jaditya,YSB Cancel Save,1,1073,297,1073,297,9,3170,14290,16856,35695,0,0,0,,0
2014-10-14,jaditya,YSB Managed Accounts,0,,,0,0,0,4549,14290,16856,35695,0,0,0,,0
2014-10-14,jaditya,YSB Outbound,0,,,0,0,0,4549,14290,16856,35695,0,0,0,,0
2014-10-14,jaditya,YSB MerchantSolution,2,1043.5,244.5,2087,489,16,1957,14290,16856,35695,0,0,1,578,578
2014-10-14,jaditya,375,0,,,0,0,0,4549,14290,16856,35695,0,0,0,,0
2014-10-14,suganyab,YSB Cancel Save,2,647.5,247.5,1295,495,20,5054,15878,9200,31942,0,0,2,461.5,879
2014-10-14,suganyab,YSB Managed Accounts,2,636.5,1.5,1273,6,23,5562,15878,9200,31942,0,0,3,378.3333435,1111
2014-10-14,suganyab,YSB Outbound,0,,,0,0,0,6864,15878,9200,31942,0,0,0,,0
2014-10-14,suganyab,YSB MerchantSolution,3,615.333313,86.66666412,1846,260,32,4726,15878,9200,31942,0,0,2,199,370
2014-10-14,suganyab,375,0,,,0,0,0,6864,15878,9200,31942,0,0,0,,0
2014-10-14,amreenb,YSB Cancel Save,0,,,0,0,0,13069,17283,2372,32724,0,0,0,,0
2014-10-14,amreenb,YSB Managed Accounts,6,562.166687,12.5,3373,75,30,9591,17283,2372,32724,0,0,5,448.3999939,2197
2014-10-14,amreenb,YSB Outbound,0,,,0,0,0,13069,17283,2372,32724,0,0,0,,0
2014-10-14,amreenb,YSB MerchantSolution,3,931.333313,13.33333302,2794,40,15,10220,17283,2372,32724,0,0,2,430,860
2014-10-14,amreenb,375,3,875.333313,83,2626,249,15,10179,17283,2372,32724,0,0,2,547,1094
2014-10-14,deenavb,YSB Cancel Save,0,,,0,0,0,42,18220,856,19118,0,0,0,,0
2014-10-14,deenavb,YSB Managed Accounts,0,,,0,0,0,42,18220,856,19118,0,0,0,,0
2014-10-14,deenavb,YSB Outbound,0,,,0,0,0,42,18220,856,19118,0,0,0,,0
2014-10-14,deenavb,375,0,,,0,0,0,42,18220,856,19118,0,0,0,,0
2014-10-14,deenavb,503,0,,,0,0,0,42,18220,856,19118,0,0,0,,0
2014-10-14,deenavb,YSB MerchantSolution,0,,,0,0,0,42,18220,856,19118,0,0,0,,0
2014-10-14,lohitv,YSB Cancel Save,0,,,0,0,0,7825,25015,875,33715,0,0,0,,0
2014-10-14,lohitv,YSB Managed Accounts,0,,,0,0,0,7825,25015,875,33715,0,0,0,,0
2014-10-14,lohitv,YSB Outbound,0,,,0,0,0,7825,25015,875,33715,0,0,0,,0
2014-10-14,lohitv,375,1,954,295,954,295,4,6572,25015,875,33715,0,0,0,,0
2014-10-14,lohitv,503,0,,,0,0,0,7825,25015,875,33715,0,0,0,,0
2014-10-14,lohitv,YSB MerchantSolution,5,989,201.6000061,4945,1008,28,1844,25015,875,33715,0,0,1,591,591
2014-10-14,shirink,YSB Cancel Save,0,,,0,0,0,0,11550,0,11550,0,0,0,,0
2014-10-14,shirink,YSB Managed Accounts,0,,,0,0,0,0,11550,0,11550,0,0,0,,0
2014-10-14,shirink,YSB Outbound,0,,,0,0,0,0,11550,0,11550,0,0,0,,0
2014-10-14,shirink,YSB MerchantSolution,0,,,0,0,0,0,11550,0,11550,0,0,0,,0
2014-10-14,shirink,375,0,,,0,0,0,0,11550,0,11550,0,0,0,,0
2014-10-14,shafath,YSB Cancel Save,0,,,0,0,0,0,31761,0,31761,0,0,0,,0
2014-10-14,shafath,YSB Managed Accounts,0,,,0,0,0,0,31761,0,31761,0,0,0,,0
2014-10-14,shafath,YSB Outbound,0,,,0,0,0,0,31761,0,31761,0,0,0,,0
2014-10-14,shafath,YSB MerchantSolution,0,,,0,0,0,0,31761,0,31761,0,0,0,,0
2014-10-14,shafath,375,0,,,0,0,0,0,31761,0,31761,0,0,0,,0
2014-10-14,christur,YSB Cancel Save,0,,,0,0,0,8577,21658,1970,32205,0,0,0,,0
2014-10-14,christur,YSB Managed Accounts,3,1607.333374,193.6666718,4822,581,16,3158,21658,1970,32205,0,0,4,343.25,1164
2014-10-14,christur,YSB Outbound,0,,,0,0,0,8577,21658,1970,32205,0,0,0,,0
2014-10-14,christur,375,0,,,0,0,0,8577,21658,1970,32205,0,0,0,,0
2014-10-14,christur,503,0,,,0,0,0,8577,21658,1970,32205,0,0,0,,0
2014-10-14,christur,YSB MerchantSolution,2,1205.5,127,2411,254,15,5897,21658,1970,32205,0,0,0,,0
2014-10-14,smithmat,YSB Web Hosting Tech,0,,,0,0,0,18980,13032,407,32419,0,0,0,,0
2014-10-14,smithmat,YSB Managed Accounts,4,611.5,158.25,2446,633,8,15893,13032,407,32419,0,0,3,466.6666565,1400
2014-10-14,smithmat,YSB Outbound,0,,,0,0,0,18980,13032,407,32419,0,0,0,,0
2014-10-14,smithmat,375,4,1035.5,95,4142,380,19,14439,13032,407,32419,0,0,3,468,1404
2014-10-14,smithmat,YSB Cancel Save,0,,,0,0,0,18980,13032,407,32419,0,0,0,,0
2014-10-14,smithmat,YSB MerchantSolution,10,753.2999878,104,7533,1040,62,10345,13032,407,32419,0,0,4,346.25,1385
2014-10-14,stevdiaz,YSB Cancel Save,1,2346,14,2346,14,3,8754,10083,437,21637,0,0,0,,0
2014-10-14,stevdiaz,YSB Managed Accounts,4,619.5,66.75,2478,267,22,8350,10083,437,21637,0,0,1,392,392
2014-10-14,stevdiaz,YSB Outbound,0,,,0,0,0,11259,18416,3471,33146,0,0,0,,0
2014-10-14,stevdiaz,375,2,1985,3,3970,6,11,7130,10083,437,21637,0,0,1,201,201
2014-10-14,stevdiaz,503,1,129,2,129,2,11,0,8333,3034,11509,0,0,0,,0
2014-10-14,stevdiaz,YSB MerchantSolution,1,1766,4,1766,4,6,9341,10083,437,21637,0,0,0,,0
2014-10-14,fischerd,YSB T3 Billing,0,,,0,0,0,0,63330,0,63330,0,0,0,,0
2014-10-14,fischerd,YSM Tier 3 Small Biz,0,,,0,0,0,0,63330,0,63330,0,0,0,,0
2014-10-14,duyckl,YSB Cancel Save,0,,,0,0,0,18720,13289,169,32178,0,0,0,,0
2014-10-14,duyckl,YSB Managed Accounts,5,855.5999756,51.20000076,4278,256,12,14174,13289,169,32178,0,0,5,626.5999756,3133
2014-10-14,duyckl,YSB Outbound,0,,,0,0,0,18720,13289,169,32178,0,0,0,,0
2014-10-14,duyckl,YSB MerchantSolution,4,1179.5,73.5,4718,294,25,13683,13289,169,32178,0,0,4,448.5,1794
2014-10-14,duyckl,375,3,790.333313,48,2371,144,18,16187,13289,169,32178,0,0,3,687,2061
2014-10-14,mattbarr,YSB MDAS,0,,,0,0,0,12,32299,0,32311,0,0,0,,0
2014-10-14,mattbarr,YSB Managed Accounts,0,,,0,0,0,12,32299,0,32311,0,0,0,,0
2014-10-14,nfisher,AlexRutkin Test Skil,0,,,0,0,0,0,86400,0,86400,0,0,0,,0
2014-10-14,perales,YSB Cancel Save,0,,,0,44,0,4916,948,0,5908,0,0,1,569,0
2014-10-14,perales,YSB Managed Accounts,2,569,364.5,1138,729,4,7872,1862,0,11605,0,0,2,277,554
2014-10-14,perales,YSB Outbound,0,,,0,0,0,9743,11119,11896,32758,0,0,0,,0
2014-10-14,perales,375,3,503.3333435,68.33333588,1510,205,9,3236,948,0,5908,0,0,0,,0
2014-10-14,perales,503,0,,,0,0,0,4783,10171,11896,26850,0,0,0,,0
2014-10-14,perales,YSB MerchantSolution,5,877,108.5999985,4385,543,18,4797,1931,0,11674,0,0,3,226.3333282,679
2014-10-14,dupuis,YSB Cancel Save,0,,,0,0,0,16683,15918,143,32744,0,0,0,,0
2014-10-14,dupuis,YSB Managed Accounts,3,571.666687,475,1715,1425,13,13530,15918,143,32744,0,0,4,257,1017
2014-10-14,dupuis,YSB Outbound,0,,,0,0,0,16683,15918,143,32744,0,0,0,,0
2014-10-14,dupuis,YSB MerchantSolution,2,4324.5,277,8649,554,9,7471,15918,143,32744,0,0,2,495,990
2014-10-14,dupuis,375,2,1450,595.5,2900,1191,14,12578,15918,143,32744,0,0,0,,0
2014-10-14,tqualls,YSB MDAS,0,,,0,0,0,1177,30538,1755,33470,0,0,0,,0
2014-10-14,tqualls,YSB Managed Accounts,2,458,122,916,244,17,0,30538,1755,33470,0,0,0,,0
2014-10-14,johnsona,YSB Web Hosting Tech,1,625,466,625,466,7,16637,14656,285,32676,0,0,1,278,278
2014-10-14,johnsona,YSB Managed Accounts,2,404.5,520,809,1040,17,15869,14656,285,32676,0,0,2,85.5,171
2014-10-14,johnsona,YSB Outbound,0,,,0,0,0,17735,14656,285,32676,0,0,0,,0
2014-10-14,johnsona,375,2,1156,24.5,2312,49,18,15356,14656,285,32676,0,0,2,276,552
